prolific_id,completion_time,condition,construct,indicator,rating
66398f6666729e9c617cf032,2024-05-29 14:36:17,HETG_CONT,Perceived trust,T4,0
66398f6666729e9c617cf032,2024-05-29 14:48:57,BASE,Perceived recommendation diversity,D1,1
66398f6666729e9c617cf032,2024-05-29 14:48:57,BASE,Perceived recommendation diversity,D2,-2
66398f6666729e9c617cf032,2024-05-29 14:48:57,BASE,Perceived recommendation diversity,D3,0
66398f6666729e9c617cf032,2024-05-29 14:48:57,BASE,Perceived system effectiveness,E1,1
66398f6666729e9c617cf032,2024-05-29 14:48:57,BASE,Perceived system effectiveness,E2,-2
66398f6666729e9c617cf032,2024-05-29 14:48:57,BASE,Perceived system effectiveness,E3,1
66398f6666729e9c617cf032,2024-05-29 14:48:57,BASE,Perceived transparency,P1,1
66398f6666729e9c617cf032,2024-05-29 14:48:57,BASE,Perceived transparency,P2,2
66398f6666729e9c617cf032,2024-05-29 14:48:57,BASE,Perceived transparency,P3,2
66398f6666729e9c617cf032,2024-05-29 14:48:57,BASE,Perceived recommendation quality,Q1,1
66398f6666729e9c617cf032,2024-05-29 14:48:57,BASE,Perceived recommendation quality,Q2,1
66398f6666729e9c617cf032,2024-05-29 14:48:57,BASE,Perceived recommendation quality,Q3,1
66398f6666729e9c617cf032,2024-05-29 14:48:57,BASE,Perceived recommendation quality,Q4,-2
66398f6666729e9c617cf032,2024-05-29 14:48:57,BASE,Perceived trust,T1,1
66398f6666729e9c617cf032,2024-05-29 14:48:57,BASE,Perceived trust,T2,1
66398f6666729e9c617cf032,2024-05-29 14:48:57,BASE,Perceived trust,T3,1
66398f6666729e9c617cf032,2024-05-29 14:48:57,BASE,Perceived trust,T4,0
663fedaf18f07a9dcda4f0c2,2024-05-30 14:48:09,HETG_CONT,Perceived recommendation diversity,D1,1
663fedaf18f07a9dcda4f0c2,2024-05-30 14:48:09,HETG_CONT,Perceived recommendation diversity,D2,0
663fedaf18f07a9dcda4f0c2,2024-05-30 14:48:09,HETG_CONT,Perceived recommendation diversity,D3,1
663fedaf18f07a9dcda4f0c2,2024-05-30 14:48:09,HETG_CONT,Perceived system effectiveness,E1,2
663fedaf18f07a9dcda4f0c2,2024-05-30 14:48:09,HETG_CONT,Perceived system effectiveness,E2,0
663fedaf18f07a9dcda4f0c2,2024-05-30 14:48:09,HETG_CONT,Perceived system effectiveness,E3,2
663fedaf18f07a9dcda4f0c2,2024-05-30 14:48:09,HETG_CONT,Perceived transparency,P1,2
663fedaf18f07a9dcda4f0c2,2024-05-30 14:48:09,HETG_CONT,Perceived transparency,P2,1
663fedaf18f07a9dcda4f0c2,2024-05-30 14:48:09,HETG_CONT,Perceived transparency,P3,1
663fedaf18f07a9dcda4f0c2,2024-05-30 14:48:09,HETG_CONT,Perceived recommendation quality,Q1,1
663fedaf18f07a9dcda4f0c2,2024-05-30 14:48:09,HETG_CONT,Perceived recommendation quality,Q2,2
663fedaf18f07a9dcda4f0c2,2024-05-30 14:48:09,HETG_CONT,Perceived recommendation quality,Q3,0
663fedaf18f07a9dcda4f0c2,2024-05-30 14:48:09,HETG_CONT,Perceived recommendation quality,Q4,-2
663fedaf18f07a9dcda4f0c2,2024-05-30 14:48:09,HETG_CONT,Perceived trust,T1,1
663fedaf18f07a9dcda4f0c2,2024-05-30 14:48:09,HETG_CONT,Perceived trust,T2,2
663fedaf18f07a9dcda4f0c2,2024-05-30 14:48:09,HETG_CONT,Perceived trust,T3,1
663fedaf18f07a9dcda4f0c2,2024-05-30 14:48:09,HETG_CONT,Perceived trust,T4,2
663fedaf18f07a9dcda4f0c2,2024-05-30 15:15:42,BASE_CONT,Perceived recommendation diversity,D1,1
663fedaf18f07a9dcda4f0c2,2024-05-30 15:15:42,BASE_CONT,Perceived recommendation diversity,D2,0
663fedaf18f07a9dcda4f0c2,2024-05-30 15:15:42,BASE_CONT,Perceived recommendation diversity,D3,2
663fedaf18f07a9dcda4f0c2,2024-05-30 15:15:42,BASE_CONT,Perceived system effectiveness,E1,1
663fedaf18f07a9dcda4f0c2,2024-05-30 15:15:42,BASE_CONT,Perceived system effectiveness,E2,0
663fedaf18f07a9dcda4f0c2,2024-05-30 15:15:42,BASE_CONT,Perceived system effectiveness,E3,2
663fedaf18f07a9dcda4f0c2,2024-05-30 15:15:42,BASE_CONT,Perceived transparency,P1,2
663fedaf18f07a9dcda4f0c2,2024-05-30 15:15:42,BASE_CONT,Perceived transparency,P2,1
663fedaf18f07a9dcda4f0c2,2024-05-30 15:15:42,BASE_CONT,Perceived transparency,P3,1
663fedaf18f07a9dcda4f0c2,2024-05-30 15:15:42,BASE_CONT,Perceived recommendation quality,Q1,1
663fedaf18f07a9dcda4f0c2,2024-05-30 15:15:42,BASE_CONT,Perceived recommendation quality,Q2,1
663fedaf18f07a9dcda4f0c2,2024-05-30 15:15:42,BASE_CONT,Perceived recommendation quality,Q3,0
663fedaf18f07a9dcda4f0c2,2024-05-30 15:15:42,BASE_CONT,Perceived recommendation quality,Q4,-2
663fedaf18f07a9dcda4f0c2,2024-05-30 15:15:42,BASE_CONT,Perceived trust,T1,1
663fedaf18f07a9dcda4f0c2,2024-05-30 15:15:42,BASE_CONT,Perceived trust,T2,2
663fedaf18f07a9dcda4f0c2,2024-05-30 15:15:42,BASE_CONT,Perceived trust,T3,1
663fedaf18f07a9dcda4f0c2,2024-05-30 15:15:42,BASE_CONT,Perceived trust,T4,1
663fedaf18f07a9dcda4f0c2,2024-05-30 15:32:01,BASE,Perceived recommendation diversity,D1,1
663fedaf18f07a9dcda4f0c2,2024-05-30 15:32:01,BASE,Perceived recommendation diversity,D2,0
663fedaf18f07a9dcda4f0c2,2024-05-30 15:32:01,BASE,Perceived recommendation diversity,D3,2
663fedaf18f07a9dcda4f0c2,2024-05-30 15:32:01,BASE,Perceived system effectiveness,E1,1
663fedaf18f07a9dcda4f0c2,2024-05-30 15:32:01,BASE,Perceived system effectiveness,E2,0
663fedaf18f07a9dcda4f0c2,2024-05-30 15:32:01,BASE,Perceived system effectiveness,E3,2
663fedaf18f07a9dcda4f0c2,2024-05-30 15:32:01,BASE,Perceived transparency,P1,2
663fedaf18f07a9dcda4f0c2,2024-05-30 15:32:01,BASE,Perceived transparency,P2,1
663fedaf18f07a9dcda4f0c2,2024-05-30 15:32:01,BASE,Perceived transparency,P3,1
663fedaf18f07a9dcda4f0c2,2024-05-30 15:32:01,BASE,Perceived recommendation quality,Q1,2
663fedaf18f07a9dcda4f0c2,2024-05-30 15:32:01,BASE,Perceived recommendation quality,Q2,1
663fedaf18f07a9dcda4f0c2,2024-05-30 15:32:01,BASE,Perceived recommendation quality,Q3,0
663fedaf18f07a9dcda4f0c2,2024-05-30 15:32:01,BASE,Perceived recommendation quality,Q4,-2
663fedaf18f07a9dcda4f0c2,2024-05-30 15:32:01,BASE,Perceived trust,T1,1
663fedaf18f07a9dcda4f0c2,2024-05-30 15:32:01,BASE,Perceived trust,T2,1
663fedaf18f07a9dcda4f0c2,2024-05-30 15:32:01,BASE,Perceived trust,T3,2
663fedaf18f07a9dcda4f0c2,2024-05-30 15:32:01,BASE,Perceived trust,T4,2
6412794fafa4f3aa2564ac74,2024-05-30 16:47:01,BASE_CONT,Perceived recommendation diversity,D1,1
6412794fafa4f3aa2564ac74,2024-05-30 16:47:01,BASE_CONT,Perceived recommendation diversity,D2,1
6412794fafa4f3aa2564ac74,2024-05-30 16:47:01,BASE_CONT,Perceived recommendation diversity,D3,2
6412794fafa4f3aa2564ac74,2024-05-30 16:47:01,BASE_CONT,Perceived system effectiveness,E1,2
6412794fafa4f3aa2564ac74,2024-05-30 16:47:01,BASE_CONT,Perceived system effectiveness,E2,-2
6412794fafa4f3aa2564ac74,2024-05-30 16:47:01,BASE_CONT,Perceived system effectiveness,E3,2
6412794fafa4f3aa2564ac74,2024-05-30 16:47:01,BASE_CONT,Perceived transparency,P1,1
6412794fafa4f3aa2564ac74,2024-05-30 16:47:01,BASE_CONT,Perceived transparency,P2,2
6412794fafa4f3aa2564ac74,2024-05-30 16:47:01,BASE_CONT,Perceived transparency,P3,1
6412794fafa4f3aa2564ac74,2024-05-30 16:47:01,BASE_CONT,Perceived recommendation quality,Q1,2
6412794fafa4f3aa2564ac74,2024-05-30 16:47:01,BASE_CONT,Perceived recommendation quality,Q2,1
6412794fafa4f3aa2564ac74,2024-05-30 16:47:01,BASE_CONT,Perceived recommendation quality,Q3,2
6412794fafa4f3aa2564ac74,2024-05-30 16:47:01,BASE_CONT,Perceived recommendation quality,Q4,-2
6412794fafa4f3aa2564ac74,2024-05-30 16:47:01,BASE_CONT,Perceived trust,T1,2
6412794fafa4f3aa2564ac74,2024-05-30 16:47:01,BASE_CONT,Perceived trust,T2,1
6412794fafa4f3aa2564ac74,2024-05-30 16:47:01,BASE_CONT,Perceived trust,T3,2
6412794fafa4f3aa2564ac74,2024-05-30 16:47:01,BASE_CONT,Perceived trust,T4,2
6412794fafa4f3aa2564ac74,2024-05-30 16:59:49,HETG_CONT,Perceived recommendation diversity,D1,1
6412794fafa4f3aa2564ac74,2024-05-30 16:59:49,HETG_CONT,Perceived recommendation diversity,D2,2
6412794fafa4f3aa2564ac74,2024-05-30 16:59:49,HETG_CONT,Perceived recommendation diversity,D3,1
6412794fafa4f3aa2564ac74,2024-05-30 16:59:49,HETG_CONT,Perceived system effectiveness,E1,1
6412794fafa4f3aa2564ac74,2024-05-30 16:59:49,HETG_CONT,Perceived system effectiveness,E2,-2
6412794fafa4f3aa2564ac74,2024-05-30 16:59:49,HETG_CONT,Perceived system effectiveness,E3,1
6412794fafa4f3aa2564ac74,2024-05-30 16:59:49,HETG_CONT,Perceived transparency,P1,1
6412794fafa4f3aa2564ac74,2024-05-30 16:59:49,HETG_CONT,Perceived transparency,P2,1
6412794fafa4f3aa2564ac74,2024-05-30 16:59:49,HETG_CONT,Perceived transparency,P3,2
6412794fafa4f3aa2564ac74,2024-05-30 16:59:49,HETG_CONT,Perceived recommendation quality,Q1,1
6412794fafa4f3aa2564ac74,2024-05-30 16:59:49,HETG_CONT,Perceived recommendation quality,Q2,2
6412794fafa4f3aa2564ac74,2024-05-30 16:59:49,HETG_CONT,Perceived recommendation quality,Q3,1
6412794fafa4f3aa2564ac74,2024-05-30 16:59:49,HETG_CONT,Perceived recommendation quality,Q4,-2
6412794fafa4f3aa2564ac74,2024-05-30 16:59:49,HETG_CONT,Perceived trust,T1,2
6412794fafa4f3aa2564ac74,2024-05-30 16:59:49,HETG_CONT,Perceived trust,T2,1
6412794fafa4f3aa2564ac74,2024-05-30 16:59:49,HETG_CONT,Perceived trust,T3,2
6412794fafa4f3aa2564ac74,2024-05-30 16:59:49,HETG_CONT,Perceived trust,T4,2
6412794fafa4f3aa2564ac74,2024-05-30 17:12:47,BASE,Perceived recommendation diversity,D1,1
6412794fafa4f3aa2564ac74,2024-05-30 17:12:47,BASE,Perceived recommendation diversity,D2,2
6412794fafa4f3aa2564ac74,2024-05-30 17:12:47,BASE,Perceived recommendation diversity,D3,1
6412794fafa4f3aa2564ac74,2024-05-30 17:12:47,BASE,Perceived system effectiveness,E1,2
6412794fafa4f3aa2564ac74,2024-05-30 17:12:47,BASE,Perceived system effectiveness,E2,-2
6412794fafa4f3aa2564ac74,2024-05-30 17:12:47,BASE,Perceived system effectiveness,E3,2
6412794fafa4f3aa2564ac74,2024-05-30 17:12:47,BASE,Perceived transparency,P1,2
6412794fafa4f3aa2564ac74,2024-05-30 17:12:47,BASE,Perceived transparency,P2,1
6412794fafa4f3aa2564ac74,2024-05-30 17:12:47,BASE,Perceived transparency,P3,1
6412794fafa4f3aa2564ac74,2024-05-30 17:12:47,BASE,Perceived recommendation quality,Q1,2
6412794fafa4f3aa2564ac74,2024-05-30 17:12:47,BASE,Perceived recommendation quality,Q2,1
6412794fafa4f3aa2564ac74,2024-05-30 17:12:47,BASE,Perceived recommendation quality,Q3,2
6412794fafa4f3aa2564ac74,2024-05-30 17:12:47,BASE,Perceived recommendation quality,Q4,-2
6412794fafa4f3aa2564ac74,2024-05-30 17:12:47,BASE,Perceived trust,T1,1
6412794fafa4f3aa2564ac74,2024-05-30 17:12:47,BASE,Perceived trust,T2,2
6412794fafa4f3aa2564ac74,2024-05-30 17:12:47,BASE,Perceived trust,T3,1
6412794fafa4f3aa2564ac74,2024-05-30 17:12:47,BASE,Perceived trust,T4,2
62a9513ae9305607fd5af01a,2024-05-30 18:30:51,BASE_CONT,Perceived recommendation diversity,D1,1
62a9513ae9305607fd5af01a,2024-05-30 18:30:51,BASE_CONT,Perceived recommendation diversity,D2,1
62a9513ae9305607fd5af01a,2024-05-30 18:30:51,BASE_CONT,Perceived recommendation diversity,D3,-1
62a9513ae9305607fd5af01a,2024-05-30 18:30:51,BASE_CONT,Perceived system effectiveness,E1,0
62a9513ae9305607fd5af01a,2024-05-30 18:30:51,BASE_CONT,Perceived system effectiveness,E2,-1
62a9513ae9305607fd5af01a,2024-05-30 18:30:51,BASE_CONT,Perceived system effectiveness,E3,0
62a9513ae9305607fd5af01a,2024-05-30 18:30:51,BASE_CONT,Perceived transparency,P1,1
62a9513ae9305607fd5af01a,2024-05-30 18:30:51,BASE_CONT,Perceived transparency,P2,-1
62a9513ae9305607fd5af01a,2024-05-30 18:30:51,BASE_CONT,Perceived transparency,P3,1
62a9513ae9305607fd5af01a,2024-05-30 18:30:51,BASE_CONT,Perceived recommendation quality,Q1,-1
62a9513ae9305607fd5af01a,2024-05-30 18:30:51,BASE_CONT,Perceived recommendation quality,Q2,0
62a9513ae9305607fd5af01a,2024-05-30 18:30:51,BASE_CONT,Perceived recommendation quality,Q3,-1
62a9513ae9305607fd5af01a,2024-05-30 18:30:51,BASE_CONT,Perceived recommendation quality,Q4,-1
62a9513ae9305607fd5af01a,2024-05-30 18:30:51,BASE_CONT,Perceived trust,T1,1
62a9513ae9305607fd5af01a,2024-05-30 18:30:51,BASE_CONT,Perceived trust,T2,0
62a9513ae9305607fd5af01a,2024-05-30 18:30:51,BASE_CONT,Perceived trust,T3,0
62a9513ae9305607fd5af01a,2024-05-30 18:30:51,BASE_CONT,Perceived trust,T4,0
62a9513ae9305607fd5af01a,2024-05-30 18:43:22,BASE,Perceived recommendation diversity,D1,1
62a9513ae9305607fd5af01a,2024-05-30 18:43:22,BASE,Perceived recommendation diversity,D2,0
62a9513ae9305607fd5af01a,2024-05-30 18:43:22,BASE,Perceived recommendation diversity,D3,1
62a9513ae9305607fd5af01a,2024-05-30 18:43:22,BASE,Perceived system effectiveness,E1,0
62a9513ae9305607fd5af01a,2024-05-30 18:43:22,BASE,Perceived system effectiveness,E2,-1
62a9513ae9305607fd5af01a,2024-05-30 18:43:22,BASE,Perceived system effectiveness,E3,0
62a9513ae9305607fd5af01a,2024-05-30 18:43:22,BASE,Perceived transparency,P1,0
62a9513ae9305607fd5af01a,2024-05-30 18:43:22,BASE,Perceived transparency,P2,1
62a9513ae9305607fd5af01a,2024-05-30 18:43:22,BASE,Perceived transparency,P3,1
62a9513ae9305607fd5af01a,2024-05-30 18:43:22,BASE,Perceived recommendation quality,Q1,0
62a9513ae9305607fd5af01a,2024-05-30 18:43:22,BASE,Perceived recommendation quality,Q2,0
62a9513ae9305607fd5af01a,2024-05-30 18:43:22,BASE,Perceived recommendation quality,Q3,0
62a9513ae9305607fd5af01a,2024-05-30 18:43:22,BASE,Perceived recommendation quality,Q4,-1
62a9513ae9305607fd5af01a,2024-05-30 18:43:22,BASE,Perceived trust,T1,1
62a9513ae9305607fd5af01a,2024-05-30 18:43:22,BASE,Perceived trust,T2,0
62a9513ae9305607fd5af01a,2024-05-30 18:43:22,BASE,Perceived trust,T3,1
62a9513ae9305607fd5af01a,2024-05-30 18:43:22,BASE,Perceived trust,T4,0
62a9513ae9305607fd5af01a,2024-05-30 18:54:35,HETG_CONT,Perceived recommendation diversity,D1,2
62a9513ae9305607fd5af01a,2024-05-30 18:54:35,HETG_CONT,Perceived recommendation diversity,D2,0
62a9513ae9305607fd5af01a,2024-05-30 18:54:35,HETG_CONT,Perceived recommendation diversity,D3,1
62a9513ae9305607fd5af01a,2024-05-30 18:54:35,HETG_CONT,Perceived system effectiveness,E1,0
62a9513ae9305607fd5af01a,2024-05-30 18:54:35,HETG_CONT,Perceived system effectiveness,E2,-1
62a9513ae9305607fd5af01a,2024-05-30 18:54:35,HETG_CONT,Perceived system effectiveness,E3,0
62a9513ae9305607fd5af01a,2024-05-30 18:54:35,HETG_CONT,Perceived transparency,P1,0
62a9513ae9305607fd5af01a,2024-05-30 18:54:35,HETG_CONT,Perceived transparency,P2,1
62a9513ae9305607fd5af01a,2024-05-30 18:54:35,HETG_CONT,Perceived transparency,P3,1
62a9513ae9305607fd5af01a,2024-05-30 18:54:35,HETG_CONT,Perceived recommendation quality,Q1,1
62a9513ae9305607fd5af01a,2024-05-30 18:54:35,HETG_CONT,Perceived recommendation quality,Q2,1
62a9513ae9305607fd5af01a,2024-05-30 18:54:35,HETG_CONT,Perceived recommendation quality,Q3,1
62a9513ae9305607fd5af01a,2024-05-30 18:54:35,HETG_CONT,Perceived recommendation quality,Q4,-1
62a9513ae9305607fd5af01a,2024-05-30 18:54:35,HETG_CONT,Perceived trust,T1,1
62a9513ae9305607fd5af01a,2024-05-30 18:54:35,HETG_CONT,Perceived trust,T2,0
62a9513ae9305607fd5af01a,2024-05-30 18:54:35,HETG_CONT,Perceived trust,T3,0
62a9513ae9305607fd5af01a,2024-05-30 18:54:35,HETG_CONT,Perceived trust,T4,0
65abea576ca74c598aef13c3,2024-05-31 10:18:07,HETG_CONT,Perceived recommendation diversity,D1,1
65abea576ca74c598aef13c3,2024-05-31 10:18:07,HETG_CONT,Perceived recommendation diversity,D2,2
65abea576ca74c598aef13c3,2024-05-31 10:18:07,HETG_CONT,Perceived recommendation diversity,D3,2
65abea576ca74c598aef13c3,2024-05-31 10:18:07,HETG_CONT,Perceived system effectiveness,E1,2
65abea576ca74c598aef13c3,2024-05-31 10:18:07,HETG_CONT,Perceived system effectiveness,E2,-2
65abea576ca74c598aef13c3,2024-05-31 10:18:07,HETG_CONT,Perceived system effectiveness,E3,2
65abea576ca74c598aef13c3,2024-05-31 10:18:07,HETG_CONT,Perceived transparency,P1,2
65abea576ca74c598aef13c3,2024-05-31 10:18:07,HETG_CONT,Perceived transparency,P2,2
65abea576ca74c598aef13c3,2024-05-31 10:18:07,HETG_CONT,Perceived transparency,P3,1
65abea576ca74c598aef13c3,2024-05-31 10:18:07,HETG_CONT,Perceived recommendation quality,Q1,2
65abea576ca74c598aef13c3,2024-05-31 10:18:07,HETG_CONT,Perceived recommendation quality,Q2,2
65abea576ca74c598aef13c3,2024-05-31 10:18:07,HETG_CONT,Perceived recommendation quality,Q3,2
65abea576ca74c598aef13c3,2024-05-31 10:18:07,HETG_CONT,Perceived recommendation quality,Q4,-2
65abea576ca74c598aef13c3,2024-05-31 10:18:07,HETG_CONT,Perceived trust,T1,2
65abea576ca74c598aef13c3,2024-05-31 10:18:07,HETG_CONT,Perceived trust,T2,0
65abea576ca74c598aef13c3,2024-05-31 10:18:07,HETG_CONT,Perceived trust,T3,2
65abea576ca74c598aef13c3,2024-05-31 10:18:07,HETG_CONT,Perceived trust,T4,2
65abea576ca74c598aef13c3,2024-05-31 10:27:24,BASE_CONT,Perceived recommendation diversity,D1,0
65abea576ca74c598aef13c3,2024-05-31 10:27:24,BASE_CONT,Perceived recommendation diversity,D2,0
65abea576ca74c598aef13c3,2024-05-31 10:27:24,BASE_CONT,Perceived recommendation diversity,D3,0
65abea576ca74c598aef13c3,2024-05-31 10:27:24,BASE_CONT,Perceived system effectiveness,E1,2
65abea576ca74c598aef13c3,2024-05-31 10:27:24,BASE_CONT,Perceived system effectiveness,E2,-2
65abea576ca74c598aef13c3,2024-05-31 10:27:24,BASE_CONT,Perceived system effectiveness,E3,2
65abea576ca74c598aef13c3,2024-05-31 10:27:24,BASE_CONT,Perceived transparency,P1,1
65abea576ca74c598aef13c3,2024-05-31 10:27:24,BASE_CONT,Perceived transparency,P2,1
65abea576ca74c598aef13c3,2024-05-31 10:27:24,BASE_CONT,Perceived transparency,P3,2
65abea576ca74c598aef13c3,2024-05-31 10:27:24,BASE_CONT,Perceived recommendation quality,Q1,1
65abea576ca74c598aef13c3,2024-05-31 10:27:24,BASE_CONT,Perceived recommendation quality,Q2,1
65abea576ca74c598aef13c3,2024-05-31 10:27:24,BASE_CONT,Perceived recommendation quality,Q3,1
65abea576ca74c598aef13c3,2024-05-31 10:27:24,BASE_CONT,Perceived recommendation quality,Q4,-2
65abea576ca74c598aef13c3,2024-05-31 10:27:24,BASE_CONT,Perceived trust,T1,1
65abea576ca74c598aef13c3,2024-05-31 10:27:24,BASE_CONT,Perceived trust,T2,0
65abea576ca74c598aef13c3,2024-05-31 10:27:24,BASE_CONT,Perceived trust,T3,0
65abea576ca74c598aef13c3,2024-05-31 10:27:24,BASE_CONT,Perceived trust,T4,1
65abea576ca74c598aef13c3,2024-05-31 10:42:02,BASE,Perceived recommendation diversity,D1,2
65abea576ca74c598aef13c3,2024-05-31 10:42:02,BASE,Perceived recommendation diversity,D2,-2
65abea576ca74c598aef13c3,2024-05-31 10:42:02,BASE,Perceived recommendation diversity,D3,2
65abea576ca74c598aef13c3,2024-05-31 10:42:02,BASE,Perceived system effectiveness,E1,2
65abea576ca74c598aef13c3,2024-05-31 10:42:02,BASE,Perceived system effectiveness,E2,-2
65abea576ca74c598aef13c3,2024-05-31 10:42:02,BASE,Perceived system effectiveness,E3,2
65abea576ca74c598aef13c3,2024-05-31 10:42:02,BASE,Perceived transparency,P1,2
65abea576ca74c598aef13c3,2024-05-31 10:42:02,BASE,Perceived transparency,P2,1
65abea576ca74c598aef13c3,2024-05-31 10:42:02,BASE,Perceived transparency,P3,0
65abea576ca74c598aef13c3,2024-05-31 10:42:02,BASE,Perceived recommendation quality,Q1,2
65abea576ca74c598aef13c3,2024-05-31 10:42:02,BASE,Perceived recommendation quality,Q2,2
65abea576ca74c598aef13c3,2024-05-31 10:42:02,BASE,Perceived recommendation quality,Q3,2
65abea576ca74c598aef13c3,2024-05-31 10:42:02,BASE,Perceived recommendation quality,Q4,-2
65abea576ca74c598aef13c3,2024-05-31 10:42:02,BASE,Perceived trust,T1,2
65abea576ca74c598aef13c3,2024-05-31 10:42:02,BASE,Perceived trust,T2,2
65abea576ca74c598aef13c3,2024-05-31 10:42:02,BASE,Perceived trust,T3,1
65abea576ca74c598aef13c3,2024-05-31 10:42:02,BASE,Perceived trust,T4,2
610729d5507a50dd1db1246f,2024-05-31 14:34:03,BASE,Perceived recommendation diversity,D1,-1
610729d5507a50dd1db1246f,2024-05-31 14:34:03,BASE,Perceived recommendation diversity,D2,0
610729d5507a50dd1db1246f,2024-05-31 14:34:03,BASE,Perceived recommendation diversity,D3,0
610729d5507a50dd1db1246f,2024-05-31 14:34:03,BASE,Perceived system effectiveness,E1,1
610729d5507a50dd1db1246f,2024-05-31 14:34:03,BASE,Perceived system effectiveness,E2,-1
610729d5507a50dd1db1246f,2024-05-31 14:34:03,BASE,Perceived system effectiveness,E3,1
610729d5507a50dd1db1246f,2024-05-31 14:34:03,BASE,Perceived transparency,P1,0
610729d5507a50dd1db1246f,2024-05-31 14:34:03,BASE,Perceived transparency,P2,-1
610729d5507a50dd1db1246f,2024-05-31 14:34:03,BASE,Perceived transparency,P3,0
610729d5507a50dd1db1246f,2024-05-31 14:34:03,BASE,Perceived recommendation quality,Q1,0
610729d5507a50dd1db1246f,2024-05-31 14:34:03,BASE,Perceived recommendation quality,Q2,0
610729d5507a50dd1db1246f,2024-05-31 14:34:03,BASE,Perceived recommendation quality,Q3,-1
610729d5507a50dd1db1246f,2024-05-31 14:34:03,BASE,Perceived recommendation quality,Q4,-2
610729d5507a50dd1db1246f,2024-05-31 14:34:03,BASE,Perceived trust,T1,1
610729d5507a50dd1db1246f,2024-05-31 14:34:03,BASE,Perceived trust,T2,1
610729d5507a50dd1db1246f,2024-05-31 14:34:03,BASE,Perceived trust,T3,1
610729d5507a50dd1db1246f,2024-05-31 14:34:03,BASE,Perceived trust,T4,1
610729d5507a50dd1db1246f,2024-05-31 14:49:26,HETG_CONT,Perceived recommendation diversity,D1,0
610729d5507a50dd1db1246f,2024-05-31 14:49:26,HETG_CONT,Perceived recommendation diversity,D2,1
610729d5507a50dd1db1246f,2024-05-31 14:49:26,HETG_CONT,Perceived recommendation diversity,D3,1
610729d5507a50dd1db1246f,2024-05-31 14:49:26,HETG_CONT,Perceived system effectiveness,E1,1
610729d5507a50dd1db1246f,2024-05-31 14:49:26,HETG_CONT,Perceived system effectiveness,E2,-1
610729d5507a50dd1db1246f,2024-05-31 14:49:26,HETG_CONT,Perceived system effectiveness,E3,1
610729d5507a50dd1db1246f,2024-05-31 14:49:26,HETG_CONT,Perceived transparency,P1,0
610729d5507a50dd1db1246f,2024-05-31 14:49:26,HETG_CONT,Perceived transparency,P2,0
610729d5507a50dd1db1246f,2024-05-31 14:49:26,HETG_CONT,Perceived transparency,P3,0
610729d5507a50dd1db1246f,2024-05-31 14:49:26,HETG_CONT,Perceived recommendation quality,Q1,1
610729d5507a50dd1db1246f,2024-05-31 14:49:26,HETG_CONT,Perceived recommendation quality,Q2,1
610729d5507a50dd1db1246f,2024-05-31 14:49:26,HETG_CONT,Perceived recommendation quality,Q3,0
610729d5507a50dd1db1246f,2024-05-31 14:49:26,HETG_CONT,Perceived recommendation quality,Q4,-2
610729d5507a50dd1db1246f,2024-05-31 14:49:26,HETG_CONT,Perceived trust,T1,1
610729d5507a50dd1db1246f,2024-05-31 14:49:26,HETG_CONT,Perceived trust,T2,2
610729d5507a50dd1db1246f,2024-05-31 14:49:26,HETG_CONT,Perceived trust,T3,1
610729d5507a50dd1db1246f,2024-05-31 14:49:26,HETG_CONT,Perceived trust,T4,2
610729d5507a50dd1db1246f,2024-05-31 15:03:23,BASE_CONT,Perceived recommendation diversity,D1,0
610729d5507a50dd1db1246f,2024-05-31 15:03:23,BASE_CONT,Perceived recommendation diversity,D2,-1
610729d5507a50dd1db1246f,2024-05-31 15:03:23,BASE_CONT,Perceived recommendation diversity,D3,0
610729d5507a50dd1db1246f,2024-05-31 15:03:23,BASE_CONT,Perceived system effectiveness,E1,2
610729d5507a50dd1db1246f,2024-05-31 15:03:23,BASE_CONT,Perceived system effectiveness,E2,-2
610729d5507a50dd1db1246f,2024-05-31 15:03:23,BASE_CONT,Perceived system effectiveness,E3,2
610729d5507a50dd1db1246f,2024-05-31 15:03:23,BASE_CONT,Perceived transparency,P1,1
610729d5507a50dd1db1246f,2024-05-31 15:03:23,BASE_CONT,Perceived transparency,P2,0
610729d5507a50dd1db1246f,2024-05-31 15:03:23,BASE_CONT,Perceived transparency,P3,1
610729d5507a50dd1db1246f,2024-05-31 15:03:23,BASE_CONT,Perceived recommendation quality,Q1,1
610729d5507a50dd1db1246f,2024-05-31 15:03:23,BASE_CONT,Perceived recommendation quality,Q2,1
610729d5507a50dd1db1246f,2024-05-31 15:03:23,BASE_CONT,Perceived recommendation quality,Q3,0
610729d5507a50dd1db1246f,2024-05-31 15:03:23,BASE_CONT,Perceived recommendation quality,Q4,-2
610729d5507a50dd1db1246f,2024-05-31 15:03:23,BASE_CONT,Perceived trust,T1,1
610729d5507a50dd1db1246f,2024-05-31 15:03:23,BASE_CONT,Perceived trust,T2,2
610729d5507a50dd1db1246f,2024-05-31 15:03:23,BASE_CONT,Perceived trust,T3,2
610729d5507a50dd1db1246f,2024-05-31 15:03:23,BASE_CONT,Perceived trust,T4,2
663b3cc669a891b14e3838ed,2024-06-06 18:33:39,BASE_CONT,Perceived recommendation diversity,D1,1
